Emitter_id,Node_id,AidRES_site_id,NUTS0,NUTS3,Lat,Lon,Sector_id,Sector_name,Product_route_id,Product_route_name,Product_cap_ktpa,Config_id_1,Config_id_2,Config_id_noCC,Route_name_1,Route_name_2,Route_name_noCC,Base_emissions_tot_tCO2ptpa,Base_emissions_direct_tCO2ptpa,Captured_CO2_1_tCO2ptpa,Captured_CO2_2_tCO2ptpa,Capture_ofwhich_bio_1_tCO2ptpa,Capture_ofwhich_bio_2_tCO2ptpa,Totex_1_EURptpa,Totex_2_EURptpa,Totex_noCC_EURptpa,Capex_1_EURptpa,Capex_2_EURptpa,Capex_noCC_EURptpa,Opex_noTandS_1_EURptpa,Opex_noTandS_2_EURptpa,Opex_noTandS_noCC_EURptpa,CO2_allowance_cost_1_EURpt,direct_emission_1_tco2_t,direct_emission_2_tco2_t,direct_emission_noCC_tco2_t,total_emission_1_tco2_t,total_emission_2_tco2_t,total_emission_noCC_tco2_t,Cluster_julia
E99,C876,876,FR,FRL04,43.3857128,5.0228729,6,Chemical,19,chemical-olefins,1121.212121,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C243
E797,C878,878,FR,FRL04,43.4450477999999,4.8467304,1,Steel,2,steel-secondary,332.1081081,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C243
E101,C880,880,FR,FRL04,43.4506416999999,4.9231798,4,Refineries,15,refineries-light-liquid-fuel,1959.08,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C243
E798,C881,881,FR,FRL04,43.4359771,4.9108552,1,Steel,1,steel-primary,4529.316456,204,203,203,(NG)DRI-EAF-MEA,(NG)DRI-EAF,(NG)DRI-EAF,2.36399401,2.002,0.586,0.0,0.0,0.0,435.4523586444444,502.38245864444445,502.38245864444445,46.0,32.0,32.0,389.4523586444444,470.38245864444445,470.38245864444445,9.75,0.065,0.651,0.651,0.20736103233333333,0.7814126323333334,0.7814126323333334,C243
E102,C882,882,FR,FRL04,43.3989699999999,5.1019749,4,Refineries,15,refineries-light-liquid-fuel,2193.0,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C243
E1635,C883,883,FR,FRL04,43.3986859999999,5.3684079,2,Cement,8,cement,558.2492574,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C281
E2064,C885,885,FR,FR107,48.7708561999999,2.5016872,3,Glass,11,glass-container,182.2676066,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C283
E103,C888,888,FR,FR102,48.5893684999999,2.9463316,4,Refineries,15,refineries-light-liquid-fuel,1491.24,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C240
E799,C889,889,FR,FR102,48.3856151999999,2.9809518,1,Steel,2,steel-secondary,498.1621622,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C284
E800,C890,890,FR,FR103,49.0337016,1.5604463,1,Steel,2,steel-secondary,380.5405405,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C285
E1637,C891,891,FR,FR103,48.9802289,1.8203858,2,Cement,8,cement,322.1396299,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C286
E801,C892,892,FR,FR103,48.9836448,1.759638,1,Steel,2,steel-secondary,484.3243243,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C286
E1639,C894,894,FR,FRI11,45.1019003999999,1.3201721,2,Cement,8,cement,67.89575556,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C287
E1640,C895,895,FR,FRJ11,43.0248524,3.0264273,2,Cement,8,cement,750.4442706,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C288
E1641,C896,896,FR,FRJ12,43.805439,4.6198204,2,Cement,8,cement,772.8190441,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C289
E2201,C897,897,FR,FRJ12,44.1060234999999,4.7013613,3,Glass,13,glass-fibre,88.9571256,158,152,157,(EL)-CC,(NG)-CC,(EL),0.827356012,0.634,0.066,0.183,0.0,0.0,328.847314,329.405778,350.893514,81.174,109.437,71.0,247.673314,219.968778,279.893514,1.05,0.007,0.02,0.227,0.2712316,0.14762786,0.48989479999999996,C280
E1966,C898,898,FR,FRJ12,43.7272236,4.2469991,3,Glass,11,glass-container,129.892844,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C290
E1959,C899,899,FR,FRJ13,43.3479423,3.1345624,3,Glass,11,glass-container,124.5450455,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C291
E1964,C900,900,FR,FRI12,44.9077535999999,-0.3413121,3,Glass,11,glass-container,275.0683265,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C248
E1642,C901,901,FR,FRF12,47.6291569999999,7.237193,2,Cement,8,cement,405.2097034,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C292
E1643,C902,902,FR,FRJ26,43.0144869,0.6130678,2,Cement,8,cement,36.52169453,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C293
E2058,C903,903,FR,FRJ27,43.9301914999999,2.196605,3,Glass,11,glass-container,244.6530347,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C294
E2352,C904,904,FR,FRJ26,43.0918734999999,0.3738607,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C232
E2490,C904,904,FR,FRJ26,43.0918734999999,0.3738607,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C232
E2617,C904,904,FR,FRJ26,43.0918734999999,0.3738607,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C232
E1644,C905,905,FR,FRJ23,43.1939903,0.9976346,2,Cement,8,cement,681.2513525,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C295
E1970,C906,906,FR,FRE21,49.3980022,3.3295293,3,Glass,11,glass-container,164.1627504,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C296
E2006,C907,907,FR,FRE12,50.7305441,2.301345,3,Glass,11,glass-container,851.249875,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C297
E1645,C908,908,FR,FRE11,50.1145945999999,3.9074569,2,Cement,8,cement,176.8660926,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C298
E2353,C910,910,FR,FRI13,43.9473762,-1.2979545,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C299
E2491,C910,910,FR,FRI13,43.9473762,-1.2979545,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C299
E2618,C910,910,FR,FRI13,43.9473762,-1.2979545,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C299
E2160,C911,911,FR,FRE11,50.2857966999999,4.0278367,3,Glass,12,glass-float,376.8511788,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C19
E803,C913,913,FR,FRE11,50.3295243999999,3.4901221,1,Steel,2,steel-secondary,553.5135135,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C247
E1647,C914,914,FR,FRE12,50.8128814,1.7823917,2,Cement,8,cement,940.1912789,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C300
E1967,C917,917,FR,FRE12,50.4944175999999,2.8701246,3,Glass,11,glass-container,119.6871979,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C250
E2088,C918,918,GR,EL302,37.9833725,23.6700902999999,3,Glass,11,glass-container,159.8740126,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C301
E2262,C926,926,GR,EL642,40.9624178999999,24.5082695999999,5,Fertilisers,18,fertiliser-ammonia,113.85,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C302
E1658,C927,927,GR,EL613,39.3408388,23.0126047,2,Cement,8,cement,2088.126563,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C303
E1659,C928,928,GR,EL642,38.3762969,24.0618468,2,Cement,8,cement,1528.602624,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C304
E1660,C929,929,GR,EL632,38.324767,21.853798,2,Cement,8,cement,1142.218935,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C305
E1661,C930,930,GR,EL652,38.0946818999999,22.5796338,2,Cement,8,cement,2615.996817,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C306
E1662,C931,931,GR,EL522,40.6400628999999,22.9444191,2,Cement,8,cement,1194.712807,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C307
E1663,C932,932,GR,EL306,38.0436374,23.5833559999999,2,Cement,8,cement,416.2271063,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C301
E104,C945,945,GR,EL306,38.0431833,23.5842893999999,4,Refineries,15,refineries-light-liquid-fuel,2134.52,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C301
E105,C946,946,GR,EL522,40.6535397,22.9185681,4,Refineries,15,refineries-light-liquid-fuel,964.92,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C307
E106,C947,947,GR,EL652,37.9282447,23.1433311,4,Refineries,15,refineries-light-liquid-fuel,1608.2,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C308
E107,C948,948,GR,EL306,38.0499753,23.5592398,4,Refineries,15,refineries-light-liquid-fuel,1462.0,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C301
E806,C950,950,GR,EL306,38.0436223999999,23.5833854,1,Steel,2,steel-secondary,170.0869565,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C301
E807,C951,951,GR,EL306,38.0418355999999,23.5062120999999,1,Steel,2,steel-secondary,340.173913,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C301
E808,C952,952,GR,EL522,40.7026289,22.8164583,1,Steel,2,steel-secondary,255.1304348,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C307
E809,C953,953,GR,EL613,39.3809140999999,22.7451966,1,Steel,2,steel-secondary,191.3478261,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C309
E810,C954,954,GR,EL613,39.1686175,22.840109,1,Steel,2,steel-secondary,510.2608696,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C310
E2233,C958,958,HR,HR028,45.471282,16.7945123,5,Fertilisers,18,fertiliser-ammonia,342.51599999999996,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C311
E2234,C958,958,HR,HR028,45.471282,16.7945123,5,Fertilisers,18,fertiliser-nitric-acid,317.4,117,118,117,(BM)HNO3,(BM)HNO3-DEA,(BM)HNO3,0.455609314,0.409,0.0,0.736,0.0,0.736,97.43214512,105.90694141568,97.43214512,30.0,38.47479629568,30.0,67.43214512,67.43214512,67.43214512,0.0,0.0,-0.736,0.0,0.0,-0.736,0.0,C311
E4067,C958,958,HR,HR028,45.471282,16.7945123,5,Fertilisers,18,fertiliser-urea,377.775,130,131,130,(BM)Urea,(BM)Urea-DEA,(BM)Urea,0.345423371,0.186,0.0,1.451,0.0,1.451,195.9229408,212.63072534488,195.9229408,11.0,27.707784544880003,11.0,184.9229408,184.9229408,184.9229408,0.0,0.0,-1.451,0.0,0.0578748,-1.3931252,0.0578748,C311
E813,C959,959,HR,HR028,45.4522333,16.3929309,1,Steel,2,steel-secondary,88.97196262,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C312
E1676,C960,960,HR,HR036,44.8636079999999,13.827304,2,Cement,8,cement,169.8541576,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C313
E1677,C962,962,HR,HR025,45.4603304999999,18.0420209,2,Cement,8,cement,948.3012074,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C314
E108,C963,963,HR,HR031,45.2857819,14.5338008,4,Refineries,15,refineries-light-liquid-fuel,1315.8,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C315
E109,C964,964,HR,HR028,45.4653793,16.3829862,4,Refineries,15,refineries-light-liquid-fuel,643.28,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C312
E1678,C965,965,HR,HR035,43.5425572999999,16.4411829,2,Cement,8,cement,1417.379113,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C316
